Unnamed: 0,key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,losia,catharina,lorenzo,los_sat,cat_sat,enz_sat,satisfies_criteria
848,rayyan-236651290,Review of emerging contaminants in aquatic biota from Latin America: 2002–2016,2017.0,,,Environmental Toxicology and Chemistry,07307268 (ISSN),36.0,7.0,1716-1727,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028258827&doi=10.1002%2fetc.3626&partnerID=40&md5=b9e12b6f98d91bf2f2aa02d549c82fd2,English,,,"Although it is known that emerging contaminants are widespread all over the globe, there is a gap of information about their distribution in some geographical areas, such as Latin America. The present bibliographic work reviews the available literature about the presence of organic emerging contaminants in Latin American freshwater and marine biota between 2002 and 2016 and includes 23 works from Argentina, Brazil, Chile, Colombia, Mexico, and Nicaragua. In particular, the present review provides an overview of the occurrence of continuously present contaminants such as pharmaceuticals, personal care products, and pyrethroid insecticides, as well as the new groups of persistent organic pollutants, the halogenated flame retardants and the perfluoroalkyl substances. A wide overview is provided, considering not only occurrence data but also effects and potential transfer through the food chain. Environ Toxicol Chem 2017;36:1716–1727. © 2016 SETAC. © 2016 SETAC","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded"", ""Lorenzo""=>""Excluded""}",,Latin America,,,True,True,True,False,False,False,False
2600,rayyan-236653047,Industrial source identification and emission estimation of perfluorooctane sulfonate n hina,2013.0,,,ENVIRONMENT INTERNATIONAL,0160-4120 J9 - ENVIRON INT JI - Environ. Int.,52.0,,1-8,,,English,,,"Perfluorooctane sulfonate (PFOS) and related chemicals (collectively ""PFOS equivalents"") are currently manufactured and used in a wide variety of industrial processes in China. Since 2003, the national annual production has increased dramatically to accommodate both domestic demands and ongoing overseas needs for metal plating, fire-fighting foams, photographic, semiconductor and aviation industries. Accordingly, PFOS-related industries are significant sources of PFOS to the environment in China, though little information is available. In the present study, industrial sources of PFOS in China were identified and emissions from major related industries, including PFOS manufacture, textile treatment, metal plating, fire-fighting and semiconductor industries, were evaluated. Contribution by various industrial sources and spatial distribution of the PFOS emission were discussed. It was estimated that the total emission of PFOS equivalents in China was 70 t in 2010. Industrial use of PFOS in metal plating was identified as the largest source of PFOS pollution at the national level, followed by textile treatment, fire-fighting, PFOS manufacture and semiconductor industry. At the regional level, greater contributions were made by metal plating and textile treatment in most provinces of eastern China, while in the western part of China and several northeastern provinces fire-fighting was the predominant source. The contribution by PFOS manufacture was considerable in Hubei and Fujian provinces. Total emission, emission density and emission intensity showed geographical variations. In general, the eastern coastal provinces, as the most intensively industrialized regions of China, were characterized by significantly higher emission rates, emission density and emission intensity than those in western and northern China. Available monitoring data of PFOS concentrations in surface water of China reflected a similar distribution Pattern, confirming that manufacture and industrial uses were crucial sources of PFOS pollution which would cause significant risks in the environment. (c) 2012 Elsevier Ltd. All rights reserved.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,Sulfones,,,True,True,False,False,False,False,False
3302,rayyan-236653750,"Determinants of plasma concentrations of perfluoroalkyl and polyfluoroalkyl substances in pregnant women from a birth cohort in Shanghai, China",2018.0,,,Environment International,0160-4120,119.0,,165-173,,https://www.sciencedirect.com/science/article/pii/S0160412018302691,,,,"Perfluoroalkyl and polyfluoroalkyl substances (PFASs) are widely used in commercial applications and have been commonly detected in pregnant women in Europe and North America. However, data on PFAS concentrations in pregnant women in China are limited. Additionally, the determinants of maternal PFAS concentrations with respect to diet habits have been less extensively described, especially in Asian countries. In the present study, we aimed to measure PFAS concentrations in pregnant women and evaluate sociodemographic, lifestyle, and dietary factors as potential determinants of PFAS concentrations. We analyzed eleven PFASs in maternal blood samples (N = 981) collected at 12–16 weeks of gestation between April and December 2012 at Maternal and Child Health Hospital of Minhang District in Shanghai, China. Multivariate linear regression models were used to examine the associations of PFAS concentrations with maternal sociodemographic, lifestyle, and dietary factors. Eight PFASs, including perfluorohexane sulfonate (PFHxS), perfluorooctane sulfonate (PFOS), perfluorooctanoic acid (PFOA), perfluorononanoic acid (PFNA), perfluorodecanoic acid (PFDA), perfluoroundecanoic acid (PFUdA), perfluorododecanoic acid (PFDoA), and perfluorotridecanoic acid (PFTrDA), were detected in >85% of the samples. PFOA and PFOS were the predominant PFASs with high median concentrations (19.97 ng/mL and 10.81 ng/mL, respectively). Pregnant women who were older, multiparous, well educated, passive smokers, with lower per capita household incomes, and had lived in rooms decorated within the past two years had higher PFAS concentrations, after mutual adjustment for maternal sociodemographic characteristics and lifestyles. With regard to dietary factors, intake of red meat, poultry, animal offal, fish, pastries and fried food, and drinking tap water during pregnancy contributed to higher concentrations of most PFASs, after adjustment for sociodemographic characteristics and lifestyles. Furthermore, higher intake of wheat, coarse cereals, tubers, and soy products was associated with lower maternal PFAS concentrations. Our findings indicate that PFASs were ubiquitous among pregnant women in Shanghai. We provide new evidence for the association between dietary factors and maternal PFAS exposure in China.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,China,,,True,True,False,False,False,False,False
2403,rayyan-236652850,"Health risk/benefit information for consumers of fish and shellfish: FishChoice, a new online tool",2017.0,,,FOOD AND CHEMICAL TOXICOLOGY,"[""0278-6915"", ""1873-6351 J9 - FOOD CHEM TOXICOL JI - Food Chem. Toxicol.""]",104.0,,79-84,,,English,,,"It is well known that due to the content in omega-3 fatty acids, consumption of fish and shellfish is beneficial for human cardiovascular health. However, a number of recent studies have shown that fish consumption may be also a potential dietary source of exposure to various environmental pollutants with well-known potential adverse effects on human health. Moreover, there is still a lack of information regarding levels of emerging contaminants in fish and shellfish, in particular among consumers and stakeholders. Within the ECsafeSEAFOOD FP7 project, a wide variety of emerging contaminants including brominated flame retardants, pharmaceuticals, perfluoroalkyl substances, musk fragrances, polycyclic aromatic hydrocarbons, UV-filters and endocrine disruptors, as well as inorganic arsenic and methyl mercury, were analyzed in fish and shellfish samples collected all over the European Union. These data, together with those regarding nutrient concentrations from different European food composition databases, were integrated into a new online tool, called FishChoice. In this paper, we report how Fish Choice was designed and present its main improvements compared to previous tools or software programs, in terms of selected pollutants, number of species, and specific recommendations for an optimal consumption of fish and shellfish. (C) 2017 Elsevier Ltd. All rights reserved.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,,,,True,True,False,False,False,False,False
1568,rayyan-236652012,A database of avian blood spot examinations for exposure of wild birds to environmental toxicants: The DABSE biomonitoring project,2011.0,,,Journal of Environmental Monitoring,14640325 (ISSN),13.0,6.0,1547-1558,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959275794&doi=10.1039%2fc0em00754d&partnerID=40&md5=14062493629b10393bc7c855cf4e0ca7,English,,,"DABSE, a database for avian blood spot examination for exposure to toxicants, is a new biomonitoring project in wild birds that has the goal of providing reference values of harmful agents, as measured in whole blood stored as dried blood spots. Once these ""normal"" values have been established, the diagnosis of environmental contaminant-mediated ill-health (such as manifestations of sickness, increased mortality, a reduction in population, poor breeding success, abnormal behavior) in an individual bird or in a population could be facilitated by comparing exposure values in the investigation to reference values of the same species in the database. One might then identify the cause and pave the way for a mitigating response. The toxicant component of DABSE is being examined at the low ng ml-1 level in 200 μl of whole blood. As these analyses are invariably very costly, an effort has been made to lower these costs and so enable more testing by quantitating representative compounds as markers for the whole group. These markers are invariably found in birds' blood at the highest concentration of all the constituents in that group. The toxicant groups comprise:- (a) elements - arsenic, cadmium, lead, mercury and selenium; (b) organochlorine pesticides, markers being p,p′-DDT, p,p′-DDE, β-HCH, HCB and oxychlordane; (c) polychlorinated biphenyls (PCBs), the marker being congener 153; (d) polybrominated diphenyl esters (PBDEs), the marker being congener 47; (e) perfluorinated compounds (PFCs), the markers being perfluorooctane sulfonate (PFOS) and perfluorooctanoic acid (PFOA). DABSE will be expanded to determine exposure to infectious diseases and perhaps acute toxicoses. © The Royal Society of Chemistry.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,,,,True,True,False,False,False,False,False
3185,rayyan-236653633,Nucleophilic non-metal assisted trifluoromethylation and perfluoroalkylation reactions of organic substrates,2014.0,,,Journal of Fluorine Chemistry,0022-1139,161.0,,134-141,,https://www.sciencedirect.com/science/article/pii/S0022113914000268,,,,"Nucleophilic trifluoromethylation and perfluoroalkylation reactions have been the outstanding approach during the last few decades to effect fluoroalkyl group addition or substitution reactions. In most instances, perfluoroalkyl-metal species participate at the beginning of the reactions. In this account, however, the latest nucleophilic non-metal assisted or uncatalyzed trifluoromethylation and perfluoroalkylation reactions of substrates bearing biological relevance will be discussed.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,Metals,,,True,True,False,False,False,False,False
3293,rayyan-236653741,"Exposure routes, bioaccumulation and toxic effects of per- and polyfluoroalkyl substances (PFASs) on plants: A critical review",2022.0,,,Environment International,0160-4120,158.0,,106891,,https://www.sciencedirect.com/science/article/pii/S016041202100516X,,,,"Per- and polyfluoroalkyl substances (PFASs) are artificial persistent organic pollutants ubiquitous in ecosystem, and their bioaccumulation and adverse outcomes in plants have attracted extensive concerns. Here, we review the toxic effects of PFASs encountered by various plants from physiological, biochemical and molecular perspectives. The exposure routes and bioaccumulation of PFASs in plants from contaminated sites are also summarized. The bioaccumulation of PFASs in plants from contaminated sites varied between ng/g and μg/g levels. The 50% inhibition concentration of PFASs for plant growth is often several orders of magnitude higher than the environmentally relevant concentrations (ERCs). ERCs of PFASs rarely lead to obvious phenotypic/physiological damages in plants, but markedly perturb some biological activities at biochemical and molecular scales. PFAS exposure induces the over-generated reactive oxygen species and further damages plant cell structure and organelle functions. A number of biochemical activities in plant cells are perturbed, such as photosynthesis, gene expression, protein synthesis, carbon and nitrogen metabolisms. To restore the desire states of cells exposed to PFASs, plants initiate several detoxifying mechanisms, including enzymatic antioxidants, non-enzymatic antioxidants, metallothionein genes and metabolic reprogramming. Future challenges and opportunities in PFAS phytotoxicity studies are also proposed in the review.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,,,,True,True,False,False,False,False,False
1040,rayyan-236651483,"Wide range of metallic and organic contaminants in various tissues of the Antarctic prion, a planktonophagous seabird from the Southern Ocean",2016.0,,,Science of the Total Environment,00489697 (ISSN),544.0,,754-764,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960455399&doi=10.1016%2fj.scitotenv.2015.11.114&partnerID=40&md5=ed8a4a695e9092da5fe33cc601cc64ac,English,,,"Trace elements (n = 14) and persistent organic pollutants (POPs, n = 30) were measured in blood, liver, kidney, muscle and feathers of 10 Antarctic prions (Pachyptila desolata) from Kerguelen Islands, southern Indian Ocean, in order to assess their concentrations, tissue distribution, and inter-tissue and inter-contaminant relationships. Liver, kidney and feathers presented the highest burdens of arsenic, cadmium and mercury, respectively. Concentrations of cadmium, copper, iron, and zinc correlated in liver and muscle, suggesting that uptake and pathways of metabolism and storage were similar for these elements. The major POPs were 4,4'-DDE, mirex, PCB-153 and PCB-138. The concentrations and tissue distribution patterns of environmental contaminants were overall in accordance with previous results in other seabirds. Conversely, some Antarctic prions showed surprisingly high concentrations of BDE-209. This compound has been rarely observed in seabirds before, and its presence in Antarctic prions could be due to the species feeding habits or to the ingestion of plastic debris. Overall, the study shows that relatively lower trophic level seabirds (zooplankton-eaters) breeding in the remote southern Indian Ocean are exposed to a wide range of environmental contaminants, in particular cadmium, selenium and some emerging-POPs, which merits further toxicological investigations. © 2015 Elsevier B.V.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,,,,True,True,False,False,False,False,False
3106,rayyan-236653554,Collembola of pulverised fuel ash sites in east London,2003.0,,,European Journal of Soil Biology,1164-5563,39.0,1.0,1-8,,https://www.sciencedirect.com/science/article/pii/S116455630200002X,,,,"Collembola were extracted from surface layers of four lagoons in east London (UK) of the industrial waste pulverised fuel ash (PFA). One lagoon was subject to seasonal inundation, while the other lagoons were dry, and ranged from 4 to 40 years. Twenty-one species were recorded, with both species richness and community diversity increasing steadily with site age. Early successional species were primarily epi-edaphic, while eu-edaphic species were largely confined to the woodland phase of the succession. The first axis of a canonical correspondence analysis detected the difference between early and late stage sites, while the second axis separated out the wet lagoon community from the dry sites. The data include the first record of Isotoma riparia Nicolet for the UK.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,London;Middle East;Far East,,,True,True,False,False,False,False,False
1582,rayyan-236652026,Modeling toxaphene behavior in the Great Lakes,2011.0,,,Science of the Total Environment,00489697 (ISSN),409.0,4.0,792-799,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650990576&doi=10.1016%2fj.scitotenv.2010.10.051&partnerID=40&md5=98bf28b929c4cdd2830d654bbec00027,English,,,"Chlorinated camphenes, toxaphene, are persistent organic pollutants of concern in the Great Lakes since elevated concentrations are found in various media throughout the system. While concentrations have decreased since their peak values in the 1970s and 80s, recent measurements have shown that the rate of this decline in Lake Superior has decreased significantly. This modeling study focused on toxaphene cycling in the Great Lakes and was performed primarily to determine if elevated water and fish concentrations in Lake Superior can be explained by physical differences among the lakes. Specifically, the coastal zone model for persistent organic pollutants (CoZMo-POP), a fugacity-based multimedia fate model, was used to calculate toxaphene concentrations in the atmosphere, water, soil, sediment, and biota. The performance of the model was evaluated by comparing calculated and reported concentrations in these compartments. In general, simulated and observed concentrations agree within one order of magnitude. Both model results and observed values indicate that toxaphene concentrations have declined in water and biota since the 1980s primarily as the result of decreased atmospheric deposition rates. Overall the model results suggest that the CoZMo-POP2 model does a reasonable job in simulating toxaphene variations in the Great Lakes basin. The results suggest that the recent findings of higher toxaphene concentrations in Lake Superior can be explained by differences in the physical properties of the lake (primarily large volume, large residence time and cold temperatures) compared to the lower lakes and increased recent inputs are not needed to explain the measured values. © 2010 Elsevier B.V.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,,,,True,True,False,False,False,False,False
589,rayyan-236651031,Multisubstance Indicators Based on Caged Gammarus Bioaccumulation Reveal the Influence of Chemical Contamination on Stream Macroinvertebrate Abundances across France,2019.0,,,Environmental Science and Technology,0013936X (ISSN),53.0,10.0,5906-5915,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066133031&doi=10.1021%2facs.est.9b01271&partnerID=40&md5=40c6a775e47cf3773c96c48efcc2c9ca,English,,,"Most anthropogenic stressors affecting freshwater systems are qualitatively known. However, the quantitative assessment of contaminant exposure and effects to aquatic communities is still difficult, limiting the understanding of consequences on aquatic ecosystem functioning and the implementation of effective management plans. Here, multisubstance indicators based on caged gammarid bioaccumulated contamination data are proposed (for metals and persistent organic pollutants, POPs) to map the bioavailable contamination level of freshwater ecosystems at a large spatial scale. We assessed the ability of these indicators to highlight the relationships between chemical exposure gradients and alteration in the abundance of macroinvertebrate populations on a data set of 218 watercourses distributed throughout France. We identified spatial regional heterogeneities in the levels of bioavailable contamination of metals (18 compounds) and POPs (43 compounds). Besides this, a degradation of Gammaridae, Ephemeridae, and Hydrobiidae densities with increasing levels of metal contamination are identified relative to Baetidae, Chironomidae, and Hydropsychidae. We show here that active biomonitoring allows the establishment of multisubstance indicators of bioavailable contamination, which reliably quantify chemical exposure gradients in freshwater ecosystems. Our ability to identify species-specific responses to chemical exposure gradients demonstrates the promising possibility to further decipher the effects of chemical contamination on macroinvertebrate assemblages through this type of indicator. © 2019 American Chemical Society.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,France,,,True,True,False,False,False,False,False
1982,rayyan-236652427,Cold perfluorochemical-induced hypothermia protects lung integrity in normal rabbits,2005.0,,,Biology of the Neonate,00063126 (ISSN),87.0,1.0,60-65,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-11844290734&doi=10.1159%2f000081245&partnerID=40&md5=6cd97c3949f7bba59ae1484c91e628f1,English,,,"To test the hypothesis that intrapulmonary perfl uorochemical (PFC) liquid may induce hypothermia, and to compare the effects of internal (IC), external (EC), and combined cooling techniques (EC + IC), 14 juvenile rabbits were randomized to EC by a cold blanket (4°C, n = 5), IC by intrapulmonary cold PFC liquid lavage (4°C, n = 5), or combined IC with PFC and EC (n = 4). Arterial blood gas, blood pressure, and lung mechanics were monitored, and lung histology was examined by light microscopy. The results showed that cooling rates and the time needed to be cooled down to 30°C were significantly faster in EC and EC + IC than IC (p < 0.05). Blood gas analysis and cardiopulmonary function were within the normal range in all groups. Histological assessment revealed varied atelectasis in all lung regions in EC, whereas PFC-filled lungs (IC and EC + IC) demonstrated more homogenous expansion and no evidence of atelectasis. The results indicate that intrapulmonary PFC may be an effective technique to induce and/or augment hypothermia while supporting gas exchange, lung volume and pulmonary architecture. Copyright © 2005 S. Karger AG, Basel.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,"Rabbits;Hypothermia, Induced;Hypothermia;Cold Temperature;Lung",,,True,True,False,False,False,False,False
1733,rayyan-236652178,"Persistent organochlorine pollutants and toxaphene congener profiles in bottlenose dolphins (Tursiops truncatus) frequenting the Turtle/Brunswick River Estuary, Georgia, USA",2009.0,,,Environmental Toxicology and Chemistry,07307268 (ISSN),28.0,7.0,1390-1399,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-69249222816&doi=10.1897%2f08-240.1&partnerID=40&md5=d306162060fffc61387d82b746aa5fe8,English,,,"Although the Turtle/Brunswick River Estuary (TBRE) in coastal Georgia (USA) is severely contaminated by persistent organochlorine pollutants (POPs), little information regarding POPs in higher-trophic-level biota in this system is available. In the present study, polychlorinated biphenyls (PCBs), organochlorine pesticides (OCPs; including DDTs, chlordanes, and mirex), and chlorinated monoterpenes (toxaphene) were measured using gas chromatography with electron-capture detection and gas chromatography with electron-capture negative ion mass spectrometry (GC-ECNI-MS) in blubber of free-ranging and stranded bottlenose dolphins (Tursiops truncatus). Mean total PCBs (78.6 ± 32.4 μg/g lipid) and toxaphene (11.7 ± 9.3 μg/g lipid) were significantly higher in dolphins sampled in the TBRE than in dolphins stranded near Savannah (GA, USA) 80 to 100 km to the north. Levels of OCPs were several-fold lower than levels of PCBs; moreover, PCBs comprised 81 and 67% of the total POP burden in TBRE and non-TBRE dolphins, respectively. Analyses with GC-ECNI-MS revealed that 2,2,5-endo,6-exo,8,8,9,10-octachlorobornane (P-42a), a major component in technical toxaphene and a major residue congener in local estuarine fish species, was the most abundant chlorobornane in both sets of blubber samples. Mean total POP concentrations (sum of PCBs, OCPs, and toxaphene) approached 100 μg/g lipid for the TBRE animals, well above published total PCB thresholds at which immunosuppresion and/or reproductive anomalies are thought to occur. These results indicate extended utilization of the highly contaminated TBRE as habitat for a group of coastal estuarine dolphins, and they further suggest that these animals may be at risk because of elevated POP concentrations. © 2009 SETAC.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,Georgia (Republic);Georgia,,,True,True,False,False,False,False,False
1168,rayyan-236651612,Estrogenic evaluation and organochlorine identification in blubber of north sea harbour porpoise (phocoena phocoena) stranded on the north sea coast,2015.0,,,BioMed Research International,23146133 (ISSN),2015.0,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930683632&doi=10.1155%2f2015%2f438295&partnerID=40&md5=d2650855833613224ee6b270354b01c0,English,,,"Thirteen individual organochlorine compounds at 3 concentrations (80, 400, and 2000 ng/mL culture medium), as well as mixtures, were assayed for the estrogen receptor (ER) activation or inhibition, using a luciferase reporter gene assay (RGA). None of the PCB 138, 153, or 180 or their mixture induced a response in the RGA. o,p′-DDT was the most potent xenoestrogen from the DDT group, inducing a response already at 80 ng/mL. From the HCH and HCB group, only β-HCH (at 400 and 2000 ng/mL) and δ-HCH (at 2000 ng/mL) displayed estrogenic activities. These 13 organochlorines were determined by GC-MS in 12 samples of North Sea harbor porpoise blubber. The PCBs were the main contaminants. Within each group, PCB 153 (6.0 × 1024.2 × 104 g/kg), p,p′-DDE (5.1 × 1028.6 × 103 g/kg), and HCB (7.6 × 1011.5 × 103 g/kg) were the compounds found in highest concentrations. The hormonal activity of the porpoise blubber samples was also assayed in RGA, where two samples showed estrogenic activity, seven samples showed antiestrogenic activity, and one sample showed both estrogenic and antiestrogenic activity. Our results suggest that the 13 POPs measured by GC-MS in the samples cannot explain alone the estrogenicity of the extracts. © 2015 Pedro Henrique Imazaki et al.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded"", ""Lorenzo""=>""Excluded""}",,,,,True,True,True,False,False,False,False
2751,rayyan-236653198,Viscoelastic Wormlike Micelles in Mixed Nonionic Fluorocarbon Surfactants and Structural Transition Induced by Oils,2009.0,,,JOURNAL OF PHYSICAL CHEMISTRY B,"[""1520-6106"", ""1520-5207 J9 - J PHYS CHEM B JI - J. Phys. Chem. B""]",113.0,6.0,1615-1622,,,English,,,"Formation and rheological behavior of viscoelastic wormlike micelles. in an aqueous solution of a mixed system of nonionic fluorocarbon surfactants, perfluoroalkyl sulfonamide ethoxylate, C8F17SO2N(C3H7)-(CH2CH2O)(n)H (abbreviated as C8F17EOn, n = 20 and 3), was studied. A partial ternary phase diagram of water/C8F17EO20/C8F17EO3 was constructed at 25 degrees C by visual inspection through crossed polarizers. In the water/surfactant binary system, C8F17EO20 forms an isotropic micellar solution over a wide concentration range (similar to 80 wt %). The micellar solution of the C8F17EO20 can solubilize a significant amount of C8F17EO3, and the solubility increases with increasing C8F17EO20 concentration. With successive addition of C8F17EO3 to the aqueous C8F17EO20 solution, viscosity increases rapidly, and a viscoelastic solution is formed. The viscosity of the viscous sample was similar to 5th order of magnitude of pure water. The viscoelastic solution follows the Maxwell model typical of wormlike micelles at low-frequency region. With further addition of C8F17EO3 the viscosity decreases, and phase separation occurs. Addition of perfluoropolyether oil, (C3F6O)(n)COOH, to the viscoelastic solution decreases the viscosity monotonically until phase separation. On the other hand, when perfluorodecalin oil, C10F18, is added, viscosity first decreases and attains a limiting value before excess oil phase separates out. The viscosity decrease in water/surfactant/oil systems is possibly caused by the microstructural transition in the network structure. Small-angle X-ray scattering (SAXS) measurements were performed to complement the rheological data. It has been found that the C8F17EO3 induces one-dimensional growth to the C8F17EO20 micelles. On the other hand, when (C3F6O)(n)COOH is added, wormlike-sphere type transition is more likely to occur.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,Fluorocarbons;Surface-Active Agents,,,True,True,False,False,False,False,False
1221,rayyan-236651665,An assessment of contaminant concentrations in toothed whale species of the NW Iberian Peninsula: Part I. Persistent organic pollutants,2014.0,,,Science of the Total Environment,00489697 (ISSN),484.0,1.0,196-205,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899643339&doi=10.1016%2fj.scitotenv.2014.02.045&partnerID=40&md5=8cfdad55dc2f8341f376aaf2b30c918d,English,,,"Concentrations and patterns of polychlorinated biphenyls (PCBs) and polybrominated diphenyl ethers (PBDEs) in the blubber of the five most common toothed whales off the Northwest Iberian Peninsula (NWIP), specifically common dolphin, long-finned pilot whale, harbour porpoise, striped dolphin and bottlenose dolphin, were investigated. The study revealed that differences in PCB and PBDE concentrations among the species are highly dependent on age and sex but also on ecological factors such as trophic level, prey type and habitat. Of the five species studied, bottlenose dolphin and harbour porpoise showed the greatest concentrations of PCBs. Both species exceed the toxic threshold of 17μgg-1 lipid weight (PCB Aroclor equivalent) for health effects on marine mammals, for 100% and 75% of the individuals tested, respectively. Overall, the PCB and PBDE levels observed in the NWIP toothed whales were of the same order of magnitude or lower than those reported by previous studies in areas of the NE Atlantic. However, they are often higher than those for toothed whales from the southern Atlantic and Pacific Ocean. © 2014 Elsevier B.V.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,,,,True,True,False,False,False,False,False
473,rayyan-236650915,Size- and surface-dependent uptake of colloid particles into the lymphatic system,1999.0,,,Lymphology,00247766 (ISSN),32.0,3.0,90-102,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032887994&partnerID=40&md5=2d4881070704d9f3c232104fbb143a22,English,,,"PURPOSE: To examine the effect of particle size and surface characteristics on colloidal particle uptake from subcutaneous tissue into the lymphatic system. MATERIALS AND METHODS: Perfluorocarbon emulsion ZY13163 (median particle diameter, 0.08 μm; surfactant, egg yolk phospholipid), ZY13164 (median particle diameter, 0.36 μm; surfactant, egg yolk phospholipid), ZY13199 (0.18 μm, surfactants Tetronic904) and ZY14001 (0.11 μm, surfactant Pluronic L121) were individually injected into the dorsal skin of the hind foot of rabbits. Lymph flow rates and particle concentrations were determined in prenodal lymph fluid after injection, with and without massage of the skin over the injection site. RESULTS: In the first 24 hours after injection, the decreasing order of colloid flux without massage was as follows: ZY13199 ZY14001 > ZY13163 > ZY13164. Lymph flow rates, lymph leukocyte concentrations and colloid concentrations increased substantially with mechanical skin massage. CONCLUSIONS: Transport of colloids into lymphatic vessels depends on particle size and surface characteristics. Without massage, colloids with egg yolk phospholipid exhibit size dependent decrease in uptake into lymphatics, while with massage only a weak correlation with particle size is present.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,,,,True,True,False,False,False,False,False
356,rayyan-236650797,Oxygen consumption is maintained in fetal sheep during prolonged hypoxaemia,1992.0,,,Journal of Developmental Physiology,0141-9846 J9 - J DEV PHYSIOL JI - J. Dev. Physiol.,17.0,4.0,169-174,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027067845&partnerID=40&md5=85d4e53a23ae13acc2a17ccc6c35ac4b,English,,,"Experiments were conducted in 12 chronically-catheterized pregnant sheep to examine the effect of prolonged hypoxaemia secondary to the restriction of uterine blood flow on fetal oxygen consumption. Surgery was performed at 115 days gestation to place a teflon vascular occluder around the maternal common internal iliac artery and for insertion of vascular catheters. Following a 5-day recovery period, uterine blood flow was reduced in 6 animals for 24 hours and in 6 animals, the occluder was not adjusted. Fetal arterial PO2 decreased from 19.9 +/- 2.0 mmHg to 12.8 +/- 2.0 mmHg and 11.0 +/- 2.0 mmHg at 1 and 24 hours respectively in the experimental group and did not change in the control group. Fetal pH decreased from 7.34 +/- 0.01 to 7.25 +/- 0.03 and 7.29 +/- 0.02 at 1 and 24 hours of hypoxaemia respectively. Fetal arterial lactate concentrations remained elevated throughout the experimental period with maximum concentrations of 6.6 +/- 2.1 mmol/l being present at 4 hours compared to 1.3 +/- 0.2 mmol/l during the control period. Umbilical blood flow increased from 186 +/- 19 ml/min/kg to 251 +/- 39 ml/min/kg at 1 h of hypoxaemia and returned to 191 +/- 21 ml/min/kg at 24 h. In association with the progressive fall in oxygen delivery to the fetus, oxygen extraction increased from 0.33 +/- 0.04 to 0.43 +/- 0.04 and 0.54 +/- 0.05 at 1 and 24 hours, respectively. Overall oxygen consumption by the fetus remained unchanged from control values. These results indicate that in the absence of progressive acidemia and despite sustained elevations in fetal lactate concentrations, the fetus is able to maintain oxidative metabolism when oxygen delivery is reduced by 40% for up to 24 h.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,Oxygen Consumption;Sheep;Oxygenators;Oxygen,,,True,True,False,False,False,False,False
